time,temperatrue,rainfall,wind_direction,wind_speed,humidity,pressure,ground_tem,ulsan
2015-10-20 12:00:00,24.9,0,1.2,20,45,14.1,37.9,251
2015-10-20 13:00:00,25.8,0,4.4,110,38,12.5,38.4,262
2015-10-20 14:00:00,25.7,0,3.1,90,40,13.1,38.2,234
2015-10-20 15:00:00,24,0,4.2,110,51,15.2,30.5,159
2015-10-20 16:00:00,23.1,0,5.1,110,54,15.2,26.7,91
2015-10-20 17:00:00,21.9,0,5.2,90,60,15.7,21.8,34
2015-10-20 18:00:00,21,0,5,90,60,14.9,18.9,2
2015-10-20 19:00:00,20.4,0,4.4,90,62,14.8,18,0
2015-10-20 20:00:00,19.9,0,3.7,70,66,15.3,17.3,0
2015-10-20 21:00:00,19.5,0,3.2,70,66,14.9,16.8,0
2015-10-20 22:00:00,18.9,0,3.2,70,68,14.8,16.1,0
2015-10-20 23:00:00,18.5,0,2.4,70,69,14.6,15.6,0
2015-10-21 0:00:00,17.9,0,2.3,50,70,14.3,14.8,0
2015-10-21 1:00:00,17.3,0,2.5,50,73,14.4,14.4,0
2015-10-21 2:00:00,17.3,0,2.8,50,74,14.6,14.4,0
2015-10-21 3:00:00,16.3,0,2.3,50,76,14,13.4,0
2015-10-21 4:00:00,15.9,0,2.7,20,78,14,13.3,0
2015-10-21 5:00:00,15.5,0,3.2,20,80,14,13.3,0
2015-10-21 6:00:00,15.6,0,2.8,20,80,14.1,12.9,0
2015-10-21 7:00:00,15.2,0,1.4,360,82,14.1,12.8,0
2015-10-21 8:00:00,16.3,0,0.6,110,81,15,16.3,24
2015-10-21 9:00:00,18.2,0,1,70,75,15.6,20.7,90
2015-10-21 10:00:00,20.9,0,2.4,50,66,16.3,27.1,193
2015-10-21 11:00:00,22.9,0,1.9,70,60,16.7,36.6,251
2015-10-21 12:00:00,24.1,0,2.7,20,54,16.2,39.9,280
2015-10-21 13:00:00,25,0,1.9,360,52,16.4,41.8,295
2015-10-21 14:00:00,25.1,0,1.7,340,50,15.9,35.3,269
2015-10-21 15:00:00,26,0,1.5,340,47,15.8,38.3,220
2015-10-21 16:00:00,24.8,0,2.6,250,54,16.8,29.6,150
2015-10-21 17:00:00,22.9,0,2.5,200,62,17.3,22.5,51
2015-10-21 18:00:00,20.8,0,0.9,200,69,16.8,18,3
2015-10-21 19:00:00,18.7,0,1.1,160,76,16.3,15.8,0
2015-10-21 20:00:00,17.4,0,0.5,140,80,15.9,14.4,0
2015-10-21 21:00:00,16.5,0,0,0,83,15.5,13.4,0
2015-10-21 22:00:00,16.5,0,1.5,20,86,16.1,13.2,0
2015-10-21 23:00:00,18.3,0,3.4,70,77,16.1,15,0
2015-10-22 0:00:00,18.1,0,2.7,90,77,15.9,15,0
2015-10-22 1:00:00,18.3,0,3.8,70,75,15.7,15.5,0
2015-10-22 2:00:00,18.3,0,3.4,50,74,15.5,15.8,0
2015-10-22 3:00:00,18.3,0,4.6,70,72,15.1,15.9,0
2015-10-22 4:00:00,18.1,0,4.4,50,73,15.1,15.9,0
2015-10-22 5:00:00,18,0,4.4,70,73,15,15.5,0
2015-10-22 6:00:00,17.9,0,4.2,70,73,14.9,15.6,0
2015-10-22 7:00:00,18,0,3.8,70,73,15,16.2,0
2015-10-22 8:00:00,18.6,0,3.7,70,71,15.2,18.8,2
2015-10-22 9:00:00,19.2,0,2.7,90,68,15.1,22.9,15
2015-10-22 10:00:00,19.6,0,4.9,110,66,15,25.5,21
2015-10-22 11:00:00,21.1,0,4.6,110,58,14.5,37.3,13
2015-10-22 12:00:00,19.8,0,4.7,90,62,14.3,29.6,14
2015-10-22 13:00:00,20,0,3.5,110,61,14.2,27.9,102
2015-10-22 14:00:00,20.7,0,3.2,110,58,14.1,29.3,137
2015-10-22 15:00:00,20.6,0,3.9,110,59,14.2,30.9,128
2015-10-22 16:00:00,19.6,0,3.6,110,61,13.8,23,57
2015-10-22 17:00:00,18.9,0,4.7,110,62,13.5,19.7,20
2015-10-22 18:00:00,18.2,0,3.8,110,66,13.7,16.5,0
2015-10-22 19:00:00,18,0,3.2,90,67,13.7,16,0
2015-10-22 20:00:00,17.4,0,3,70,69,13.7,14.8,0
2015-10-22 21:00:00,17,0,2.9,50,70,13.5,14.4,0
2015-10-22 22:00:00,16.4,0,2.7,50,73,13.6,14,0
2015-10-22 23:00:00,15.8,0,2.4,20,74,13.2,13.4,0
2015-10-23 0:00:00,15.4,0,2.8,50,76,13.2,13.3,0
2015-10-23 1:00:00,15.4,0,2.4,50,76,13.2,12.8,0
2015-10-23 2:00:00,13.9,0,1.4,20,81,12.8,10.8,0
2015-10-23 3:00:00,12.8,0,0.3,0,83,12.2,10.2,0
2015-10-23 4:00:00,12.8,0,1.2,20,85,12.5,9.8,0
2015-10-23 5:00:00,12.2,0,0.5,160,85,12,9.3,0
2015-10-23 6:00:00,12,0,1.3,50,86,12,9.2,0
2015-10-23 7:00:00,11.8,0,0.3,0,86,11.9,9.5,0
2015-10-23 8:00:00,13.4,0,0.3,0,86,13.1,13.3,31
2015-10-23 9:00:00,16,0,1.1,200,75,13.6,21.6,110
2015-10-23 10:00:00,18.9,0,0.8,180,63,13.7,27.2,202
2015-10-23 11:00:00,21,0,1.8,180,56,13.8,34.2,261
2015-10-23 12:00:00,22.3,0,1.5,230,50,13.4,37.8,280
2015-10-23 13:00:00,23.2,0,2.4,250,49,13.8,39.4,289
2015-10-23 14:00:00,23.6,0,1.7,230,47,13.7,39,271
2015-10-23 15:00:00,23.9,0,2.4,230,48,14.2,34.2,225
2015-10-23 16:00:00,23.8,0,1.5,290,46,13.5,29.2,146
2015-10-23 17:00:00,21.6,0,2.8,230,57,14.7,21.1,48
2015-10-23 18:00:00,19.4,0,1.2,180,64,14.4,16.6,3
2015-10-23 19:00:00,17.8,0,1,200,69,14,14.7,0
2015-10-23 20:00:00,16.8,0,1.4,200,73,13.9,14.1,0
2015-10-23 21:00:00,15.8,0,1.4,200,76,13.6,12.7,0
2015-10-23 22:00:00,14.5,0,0.7,200,81,13.3,11.7,0
2015-10-23 23:00:00,13.9,0,0.5,230,84,13.3,11,0
2015-10-24 0:00:00,13.6,0,1.3,230,85,13.2,10.7,0
2015-10-24 1:00:00,13.8,0,1.5,230,85,13.4,11.6,0
2015-10-24 2:00:00,13.3,0,1.8,230,85,12.9,10.7,0
2015-10-24 3:00:00,13.1,0,2,230,86,12.9,11.1,0
2015-10-24 4:00:00,13.2,0,2.5,200,87,13.1,11.4,0
2015-10-24 5:00:00,12.9,0,2.6,230,87,12.9,10.8,0
2015-10-24 6:00:00,12.7,0,2.2,200,88,12.9,11,0
2015-10-24 7:00:00,13,0,2.2,200,88,13.1,11.5,0
2015-10-24 8:00:00,14.9,0,1.9,230,87,14.7,13.4,28
2015-10-24 9:00:00,15.9,0,2.8,200,82,14.8,17.4,104
2015-10-24 10:00:00,18.3,0,2.2,230,70,14.7,26.2,189
2015-10-24 11:00:00,21.3,0,2.9,230,54,13.7,32.8,234
2015-10-24 12:00:00,23.6,0,2.6,320,47,13.7,37.4,263
2015-10-24 13:00:00,24.7,0,3,320,46,14.2,39.4,234
2015-10-24 14:00:00,24.4,0,3.3,360,47,14.3,39.3,229
2015-10-24 15:00:00,23.8,0,2.3,340,49,14.4,29.2,139
2015-10-24 16:00:00,24,0,3.1,290,48,14.3,28.9,69
2015-10-24 17:00:00,22.5,0,1.9,320,53,14.4,22,47
2015-10-24 18:00:00,21.1,0,1.2,320,56,13.9,17.8,2
2015-10-24 19:00:00,18.7,0,0.8,200,66,14.2,15.5,0
2015-10-24 20:00:00,17.4,0,0.6,200,72,14.2,14.1,0
2015-10-24 21:00:00,16.5,0,1.4,70,76,14.2,13.3,0
2015-10-24 22:00:00,18.2,0,2.3,50,67,13.9,14.2,0
2015-10-24 23:00:00,19,0,3.2,70,58,12.7,15.2,0
2015-10-25 0:00:00,18.2,0,3.4,50,60,12.4,15,0
2015-10-25 1:00:00,17.9,0,2.9,70,61,12.4,14.3,0
2015-10-25 2:00:00,18.5,0,6.2,90,58,12.3,15.8,0
2015-10-25 3:00:00,17.9,0,5.6,90,56,11.4,15,0
2015-10-25 4:00:00,17.5,0,4.9,90,55,10.9,14.5,0
2015-10-25 5:00:00,17,0,5.1,90,48,9.2,13.7,0
2015-10-25 6:00:00,16.6,0,4.9,90,47,8.8,12.8,0
2015-10-25 7:00:00,15.1,0,3,50,52,8.9,11.8,0
2015-10-25 8:00:00,15.9,0,2.8,50,50,9,13.5,31
2015-10-25 9:00:00,17.2,0,4,70,46,9,22.6,106
2015-10-25 10:00:00,18.4,0,2.8,90,43,9,24.4,217
2015-10-25 11:00:00,20.1,0,3.5,90,39,9.1,35.7,263
2015-10-25 12:00:00,20.4,0,4.8,110,38,9,38.3,300
2015-10-25 13:00:00,20.3,0,4.6,90,38,9,39.2,325
2015-10-25 14:00:00,20,0,3.8,110,39,9.1,36.6,284
2015-10-25 15:00:00,20.2,0,3.4,90,39,9.2,33.9,121
2015-10-25 16:00:00,18.7,0,4.8,110,41,8.8,24.9,105
2015-10-25 17:00:00,17.2,0,5.4,110,45,8.8,16.9,31
2015-10-25 18:00:00,15.9,0,3.2,110,48,8.6,13.6,2
2015-10-25 19:00:00,15.6,0,3.5,70,50,8.8,13,0
2015-10-25 20:00:00,14.7,0,2.5,50,54,9,11.8,0
2015-10-25 21:00:00,13.8,0,2.1,50,58,9.1,10.7,0
2015-10-25 22:00:00,13.1,0,3,20,61,9.2,10.7,0
2015-10-25 23:00:00,12.7,0,2,70,63,9.2,9.8,0
2015-10-26 0:00:00,12.5,0,2.6,50,64,9.2,9.9,0
2015-10-26 1:00:00,12.5,0,3.1,20,67,9.7,10.3,0
2015-10-26 2:00:00,12.5,0,2.7,20,67,9.7,10,0
2015-10-26 3:00:00,12.1,0,1.9,20,69,9.7,8.9,0
2015-10-26 4:00:00,11.6,0,1.2,50,72,9.8,8.3,0
2015-10-26 5:00:00,10.2,0,0.4,0,75,9.3,7.1,0
2015-10-26 6:00:00,10.9,0,1.5,50,74,9.6,8.6,0
2015-10-26 7:00:00,11.4,0,1.5,20,74,9.9,10.3,0
2015-10-26 8:00:00,13.9,0,3.9,360,63,9.9,14.6,11
2015-10-26 9:00:00,16.3,0,2.5,50,55,10.2,24.5,48
2015-10-26 10:00:00,17.9,0,4.2,70,51,10.4,26.2,121
2015-10-26 11:00:00,18.7,0,2.8,50,47,10.1,34.3,231
2015-10-26 12:00:00,20,0,4.2,90,45,10.4,40,281
2015-10-26 13:00:00,19.9,0,1.9,140,45,10.4,36.5,249
2015-10-26 14:00:00,20.2,0,3.2,110,42,9.9,37,212
2015-10-26 15:00:00,19.1,0,2.7,140,47,10.4,26.3,204
2015-10-26 16:00:00,18.4,0,3.1,160,51,10.7,22.7,82
2015-10-26 17:00:00,17.8,0,2.5,140,54,10.9,18.1,30
2015-10-26 18:00:00,16,0,2,140,58,10.5,13.8,1
2015-10-26 19:00:00,14.9,0,0.7,20,65,10.9,12.2,0
2015-10-26 20:00:00,14.2,0,0.6,90,66,10.6,11.8,0
2015-10-26 21:00:00,12.8,0,1.5,20,75,11,10,0
2015-10-26 22:00:00,12.8,0,0.8,70,74,10.9,13.6,0
2015-10-26 23:00:00,12.4,0,1.3,70,75,10.7,9.9,0
2015-10-27 0:00:00,12.2,0,0.3,0,78,11,11.7,0
2015-10-27 1:00:00,12.8,0,0,0,76,11.2,12.7,0
2015-10-27 2:00:00,12,0,0.8,230,79,11,10,0
2015-10-27 3:00:00,11.7,0,1.2,230,83,11.4,10.7,0
2015-10-27 4:00:00,11.9,0,0.3,0,82,11.4,11.1,0
2015-10-27 5:00:00,12.4,0,1.5,230,82,11.8,12.5,0
2015-10-27 6:00:00,13,0,1.7,200,81,12.1,12.6,0
2015-10-27 7:00:00,13.5,0,1.7,200,80,12.4,13.7,0
2015-10-27 8:00:00,15.1,0,0.8,200,78,13.3,18.5,26
2015-10-27 9:00:00,17.2,0,1.3,250,74,14.5,18.5,101
2015-10-27 10:00:00,17.4,0.5,1,270,81,16,17.4,30
2015-10-27 11:00:00,17.7,3,3.1,230,86,17.4,17.5,29
2015-10-27 12:00:00,19.3,1,3.2,200,88,19.6,20.6,35
2015-10-27 13:00:00,18.8,3,2.7,290,78,16.8,21.1,63
2015-10-27 14:00:00,21,0,3.3,340,64,15.9,32.9,230
2015-10-27 15:00:00,21.1,0,3.9,340,57,14.2,22.8,136
2015-10-27 16:00:00,21.2,0,2.1,320,55,13.7,22.5,21
2015-10-27 17:00:00,19,0,4.5,320,50,10.9,17.1,14
2015-10-27 18:00:00,17,0,1.6,270,49,9.4,13.5,2
2015-10-27 19:00:00,16.3,0,2.6,250,47,8.7,13,0
2015-10-27 20:00:00,15.2,0,1.8,320,47,8.1,11.2,0
2015-10-27 21:00:00,14.5,0,2.5,320,49,8,11,0
2015-10-27 22:00:00,13.4,0,0.9,320,51,7.8,9.7,0
2015-10-27 23:00:00,12.9,0,1.6,270,54,8,9.4,0
2015-10-28 0:00:00,10.2,0,0.6,180,66,8.2,8,0
2015-10-28 1:00:00,12.4,0,1.8,20,46,6.6,7.9,0
2015-10-28 2:00:00,12,0,1.9,360,48,6.7,7.6,0
2015-10-28 3:00:00,10.5,0,1.2,140,53,6.7,6.9,0
2015-10-28 4:00:00,10.8,0,2.2,50,55,7.1,6.8,0
2015-10-28 5:00:00,9.2,0,1.4,140,63,7.3,6.5,0
2015-10-28 6:00:00,9,0,1.2,140,65,7.4,6.2,0
2015-10-28 7:00:00,8.4,0,0.6,140,68,7.5,6.1,0
2015-10-28 8:00:00,10.6,0,0.9,160,64,8.1,7.8,35
2015-10-28 9:00:00,13.4,0,1.5,250,50,7.6,17.8,134
2015-10-28 10:00:00,15,0,3.6,320,39,6.6,20.8,240
2015-10-28 11:00:00,16.7,0,1.7,320,34,6.4,27.6,299
2015-10-28 12:00:00,17.6,0,1.4,70,30,6,30.7,327
2015-10-28 13:00:00,18,0,2.5,360,28,5.8,32.1,328
2015-10-28 14:00:00,18.4,0,4.9,320,29,6.1,29.4,300
2015-10-28 15:00:00,18.1,0,2.1,340,30,6.2,23.1,240
2015-10-28 16:00:00,18.2,0,1.8,270,32,6.7,20.2,160
2015-10-28 17:00:00,17.2,0,2.2,270,34,6.6,15.1,54
2015-10-28 18:00:00,14.8,0,2.4,200,45,7.5,11.7,3
2015-10-28 19:00:00,13.6,0,0.9,250,52,8.1,10.6,0
2015-10-28 20:00:00,12.9,0,1.3,200,57,8.4,10.4,0
2015-10-28 21:00:00,11.1,0,0.8,270,60,7.9,8.6,0
2015-10-28 22:00:00,10.6,0,0.5,200,59,7.5,7.7,0
2015-10-28 23:00:00,9.3,0,0.3,0,66,7.7,7,0
2015-10-29 0:00:00,8.8,0,0.7,70,74,8.4,6.6,0
2015-10-29 1:00:00,8.2,0,0.2,0,76,8.2,6.2,NA
2015-10-29 2:00:00,7.9,0,0.8,90,74,7.8,5.9,NA
2015-10-29 3:00:00,7.8,0,0.7,90,77,8.1,6.6,NA
2015-10-29 4:00:00,8.4,0,0.5,50,73,8,6.7,NA
2015-10-29 5:00:00,9.1,0,1.2,20,74,8.5,8.1,NA
2015-10-29 6:00:00,7.9,0,0.4,0,76,8.1,6.4,NA
2015-10-29 7:00:00,7.7,0,0.9,90,78,8.1,6,NA
2015-10-29 8:00:00,9.5,0,0.5,70,75,8.8,8.8,NA
2015-10-29 9:00:00,12.4,0,0.8,90,64,9.2,16.3,NA
2015-10-29 10:00:00,14.3,0,1.5,250,57,9.2,21,NA
2015-10-29 11:00:00,16.2,0,1.5,250,51,9.3,26.6,NA
2015-10-29 12:00:00,17.4,0,2.1,250,48,9.5,29.1,NA
2015-10-29 13:00:00,18.3,0,2.2,320,45,9.4,31.1,NA
2015-10-29 14:00:00,18.8,0,2.8,290,43,9.3,28.9,NA
2015-10-29 15:00:00,18.1,0,2,290,43,8.9,22.1,NA
2015-10-29 16:00:00,18.4,0,1.8,250,43,9,19.9,NA
2015-10-29 17:00:00,17.2,0,1.2,290,47,9.2,15.2,NA
2015-10-29 18:00:00,14.3,0,1.1,160,57,9.2,11.5,NA
2015-10-29 19:00:00,13.9,0,1.1,180,60,9.5,10.9,NA
2015-10-29 20:00:00,12.5,0,0.5,200,64,9.2,9.4,NA
2015-10-29 21:00:00,11.2,0,0.7,180,66,8.7,8.4,NA
2015-10-29 22:00:00,11.9,0,0.4,0,59,8.2,7.9,NA
2015-10-29 23:00:00,10,0,0.5,90,68,8.3,7,NA
2015-10-30 0:00:00,9.6,0,1,70,72,8.5,6.6,NA
2015-10-30 1:00:00,9,0,1.1,70,74,8.5,6.3,NA
2015-10-30 2:00:00,8.2,0,0.5,90,76,8.2,5.8,NA
2015-10-30 3:00:00,7.8,0,0.6,200,76,8,5.6,NA
2015-10-30 4:00:00,7.4,0,0.4,0,76,7.8,5.1,NA
2015-10-30 5:00:00,7.3,0,0.9,90,75,7.6,5,NA
2015-10-30 6:00:00,6.8,0,0.9,110,77,7.6,4.7,NA
2015-10-30 7:00:00,7.2,0,0.9,110,77,7.8,4.7,NA
2015-10-30 8:00:00,8.8,0,1,90,73,8.2,6.5,NA
2015-10-30 9:00:00,12.1,0,1.5,160,55,7.7,15.3,NA
2015-10-30 10:00:00,13.3,0,2.4,270,42,6.4,19.9,NA
2015-10-30 11:00:00,14.7,0,2.9,270,39,6.5,26.1,NA
2015-10-30 12:00:00,15.5,0,2.9,340,35,6.1,31,NA
2015-10-30 13:00:00,16,0,3.4,320,33,6,32.7,NA
2015-10-30 14:00:00,17.3,0,2.1,320,28,5.5,31.1,NA
2015-10-30 15:00:00,16.7,0,2.3,320,25,4.8,26.5,NA
2015-10-30 16:00:00,16.6,0,1.6,320,24,4.5,17.7,NA
2015-10-30 17:00:00,14.7,0,2.6,340,25,4.2,12.2,NA
2015-10-30 18:00:00,11.3,0,0.7,110,35,4.7,7.5,NA
2015-10-30 19:00:00,11,0,2.4,90,33,4.3,6.7,NA
2015-10-30 20:00:00,10.3,0,1.6,90,32,4,5.6,NA
2015-10-30 21:00:00,8.2,0,1.4,50,39,4.2,3.8,NA
2015-10-30 22:00:00,8.2,0,1.9,70,41,4.5,3.7,NA
2015-10-30 23:00:00,8.1,0,1.6,70,42,4.5,3.4,NA
2015-10-31 0:00:00,8.7,0,3,20,41,4.6,4.5,NA
2015-10-31 1:00:00,7.3,0,1.2,200,45,4.6,3.1,NA
2015-10-31 2:00:00,7.8,0,2.6,360,43,4.5,3.9,NA
2015-10-31 3:00:00,7.6,0,3.3,340,43,4.5,3.4,NA
2015-10-31 4:00:00,5.4,0,1,160,51,4.6,1.4,NA
2015-10-31 5:00:00,5.1,0,1.8,180,52,4.6,1.5,NA
2015-10-31 6:00:00,4.8,0,1.2,160,51,4.4,0.9,NA
2015-10-31 7:00:00,4.3,0,1.3,180,52,4.3,0.8,NA
2015-10-31 8:00:00,6.5,0,1.9,180,41,4,3.4,NA
2015-10-31 9:00:00,8.8,0,2.5,200,34,3.8,13.6,NA
2015-10-31 10:00:00,11.4,0,1,320,28,3.8,19.8,NA
2015-10-31 11:00:00,12.5,0,4.6,320,28,4.1,25.2,NA
2015-10-31 12:00:00,13.7,0,3.4,320,28,4.4,29.6,NA
2015-10-31 13:00:00,14.1,0,2.6,340,27,4.3,33.1,NA
2015-10-31 14:00:00,15.3,0,2.7,270,26,4.5,29,NA
2015-10-31 15:00:00,15.7,0,2.2,290,25,4.4,25.5,NA
2015-10-31 16:00:00,15.5,0,1.6,290,26,4.6,16.4,NA
2015-10-31 17:00:00,13.6,0,1.9,340,29,4.5,11.1,NA
2015-10-31 18:00:00,9.9,0,1.5,160,40,4.9,6.4,NA
2015-10-31 19:00:00,7.7,0,0.8,140,46,4.8,4.2,NA
2015-10-31 20:00:00,8.1,0,1,70,47,5.1,3.7,NA
2015-10-31 21:00:00,7.1,0,1.6,20,50,5,3.4,NA
2015-10-31 22:00:00,5.8,0,0.6,90,55,5.1,2.1,NA
2015-10-31 23:00:00,4.9,0,1.4,70,59,5.1,1.7,NA
2015-11-01 0:00:00,4.1,0,0.8,90,62,5.1,1.1,NA
2015-11-01 1:00:00,4.1,0,0.5,50,62,5.1,1.1,0
2015-11-01 2:00:00,3.7,0,0.5,70,62,4.9,1,0
2015-11-01 3:00:00,3.6,0,0.8,70,63,5,0.6,0
2015-11-01 4:00:00,3,0,0.9,90,66,5,0.5,0
2015-11-01 5:00:00,2.9,0,0.7,140,66,5,1.1,0
2015-11-01 6:00:00,3.4,0,0.7,90,67,5.2,1.5,0
2015-11-01 7:00:00,4.1,0,0.8,110,65,5.3,3.5,0
2015-11-01 8:00:00,5.7,0,0.9,50,63,5.8,6.6,6
2015-11-01 9:00:00,7.2,0,0.5,90,58,5.9,10.3,37
2015-11-01 10:00:00,9,0,2,360,53,6.1,14.7,53
2015-11-01 11:00:00,10.6,0,0.7,340,49,6.2,15.9,79
2015-11-01 12:00:00,11.3,0,0.6,270,49,6.5,16.8,88
2015-11-01 13:00:00,11.8,0,1.1,230,48,6.6,16.6,70
2015-11-01 14:00:00,12.3,0,1.3,230,49,7,15.8,67
2015-11-01 15:00:00,12.4,0,1.2,200,49,7,15.1,40
2015-11-01 16:00:00,12.3,0,1,200,51,7.3,13.4,26
2015-11-01 17:00:00,11.8,0,0.5,180,54,7.4,11.6,7
2015-11-01 18:00:00,11,0,0.7,140,63,8.2,10.2,0
2015-11-01 19:00:00,10.8,0,0.2,0,65,8.4,10,0
2015-11-01 20:00:00,10.7,0,1.6,200,65,8.3,9.7,0
2015-11-01 21:00:00,10.9,0,0.5,270,66,8.5,9.9,0
2015-11-01 22:00:00,10.8,0,0.9,270,67,8.7,9.4,0
2015-11-01 23:00:00,10.5,0,1.7,230,66,8.4,9.6,0
2015-11-02 0:00:00,9.1,0.3,2.9,230,74,8.5,8.3,0
2015-11-02 1:00:00,9,0,2.1,230,76,8.7,8.2,0
2015-11-02 2:00:00,8.9,0,0.7,160,80,9.1,9,0
2015-11-02 3:00:00,9.3,0.5,1.4,180,81,9.4,9,0
2015-11-02 4:00:00,9.6,0,1.3,230,80,9.5,9.1,0
2015-11-02 5:00:00,8.8,0,2,200,82,9.2,7.1,0
2015-11-02 6:00:00,8.3,0,1.8,200,82,9,6.2,0
2015-11-02 7:00:00,7.4,0,2.2,200,83,8.5,5.6,0
2015-11-02 8:00:00,8.2,0,1.8,200,82,8.9,7,26
2015-11-02 9:00:00,10.7,0,1.6,200,68,8.7,14.4,114
2015-11-02 10:00:00,13.1,0,1.6,230,58,8.7,18.8,213
2015-11-02 11:00:00,14.7,0,2.1,290,49,8.1,25.8,277
2015-11-02 12:00:00,16.5,0,2.6,320,43,8,29.2,305
2015-11-02 13:00:00,16.7,0,2.5,340,42,8,31.5,307
2015-11-02 14:00:00,16.9,0,3.5,320,44,8.4,27,287
2015-11-02 15:00:00,17.7,0,3.8,290,38,7.6,23.5,236
2015-11-02 16:00:00,17.9,0,2.8,270,39,8,20,146
2015-11-02 17:00:00,16.3,0,2.3,290,42,7.7,14.6,38
2015-11-02 18:00:00,14.3,0,1.3,360,46,7.5,10.2,1
2015-11-02 19:00:00,11.9,0,1.6,230,56,7.7,8.5,0
2015-11-02 20:00:00,11.7,0,1.1,160,54,7.4,7.6,0
2015-11-02 21:00:00,10.4,0,0.9,180,59,7.4,6.6,0
2015-11-02 22:00:00,9.809130794,0,1.465324124,224.1441135,61.30588402,7.45,6.227367324,0
2015-11-02 23:00:00,9.6,0,2.1,230,63,7.5,6.1,0
2015-11-03 0:00:00,10,0,1.6,180,62,7.6,6,0
2015-11-03 1:00:00,10.4,0,1.1,180,62,7.8,5.7,0
2015-11-03 2:00:00,10.9,0,1.6,180,61,7.9,6.3,0
2015-11-03 3:00:00,10.9,0,2.1,180,63,8.2,6.6,0
2015-11-03 4:00:00,9.6,0,1.2,230,68,8.1,5.6,0
2015-11-03 5:00:00,9.1,0,1.3,180,73,8.4,4.7,0
2015-11-03 6:00:00,7.9,0,1.2,230,76,8.1,4.1,0
2015-11-03 7:00:00,7.3,0,0.3,0,79,8,3.5,0
2015-11-03 8:00:00,8.7,0,0.7,110,81,9.1,5.8,26
2015-11-03 9:00:00,12,0,0.7,230,68,9.5,16.3,118
2015-11-03 10:00:00,15.4,0,1,180,51,8.9,20.6,219
2015-11-03 11:00:00,17.1,0,1,250,45,8.7,29.6,277
2015-11-03 12:00:00,19.1,0,0.7,290,39,8.6,34.5,302
2015-11-03 13:00:00,20.1,0,0.7,340,36,8.4,36.8,302
2015-11-03 14:00:00,20.8,0,1.9,270,34,8.3,31.5,285
2015-11-03 15:00:00,20.4,0,2.2,250,34,8.1,24,236
2015-11-03 16:00:00,18.9,0,3.3,250,42,9.1,19.2,157
2015-11-03 17:00:00,17.1,0,1.7,230,45,8.7,14.5,37
2015-11-03 18:00:00,13.8,0,1.1,180,56,8.8,10.2,0
2015-11-03 19:00:00,12.3,0,0.5,290,62,8.8,8.4,0
2015-11-03 20:00:00,12,0,1.1,70,63,8.8,7.8,0
2015-11-03 21:00:00,9.3,0,0.4,0,72,8.4,6,0
2015-11-03 22:00:00,9.5,0,0.9,70,74,8.7,5.7,0
2015-11-03 23:00:00,8.7,0,1.1,70,76,8.5,4.8,0
2015-11-04 0:00:00,8,0,1,20,78,8.3,4.3,0
2015-11-04 1:00:00,7.5,0,0.8,90,80,8.2,4.1,0
2015-11-04 2:00:00,6.8,0,1,90,82,8.1,3.5,0
2015-11-04 3:00:00,6.6,0,1,70,83,8.1,3.1,0
2015-11-04 4:00:00,6.5,0,0.9,20,84,8.1,2.9,0
2015-11-04 5:00:00,6,0,0.5,110,84,7.8,2.5,0
2015-11-04 6:00:00,5.9,0,1,70,85,7.8,2.5,0
2015-11-04 7:00:00,6,0,0.8,90,85,7.9,2.6,0
2015-11-04 8:00:00,7.2,0,0.6,90,86,8.7,5.3,26
2015-11-04 9:00:00,11.8,0,0.8,110,75,10.4,16.2,117
2015-11-04 10:00:00,14.7,0,0.8,270,62,10.3,20.1,209
2015-11-04 11:00:00,17.6,0,1.3,250,53,10.6,30.2,268
2015-11-04 12:00:00,19.7,0,1.7,230,49,11.2,34.2,299
2015-11-04 13:00:00,21.2,0,2.5,230,45,11.2,36.1,305
2015-11-04 14:00:00,21,0,2.1,250,41,10.2,31.9,284
2015-11-04 15:00:00,21.6,0,2.3,230,40,10.3,23.7,236
2015-11-04 16:00:00,20.5,0,2.6,230,48,11.6,20.5,155
2015-11-04 17:00:00,18.6,0,2.2,230,56,11.9,15.9,34
2015-11-04 18:00:00,16.1,0,1.9,180,62,11.3,12.4,0
2015-11-04 19:00:00,13.9,0,0.5,250,68,10.7,9.6,0
2015-11-04 20:00:00,12.1,0,0.5,180,75,10.5,8,0
2015-11-04 21:00:00,10.4,0,0,0,80,10,6.9,0
2015-11-04 22:00:00,9.7,0,0.7,200,83,9.9,6.2,0
2015-11-04 23:00:00,9.3,0,0.8,200,84,9.8,5.9,0
2015-11-05 0:00:00,9.5,0,0.6,230,86,10.2,7.1,0
2015-11-05 1:00:00,9.6,0,0.6,230,86,10.2,7.5,0
2015-11-05 2:00:00,9.3,0,0.6,230,86,10,6.1,0
2015-11-05 3:00:00,9.8,0,2.4,230,86,10.4,7.6,0
2015-11-05 4:00:00,10.2,0,2.6,200,83,10.3,7.9,0
2015-11-05 5:00:00,9,0,0.7,200,84,9.6,6.4,0
2015-11-05 6:00:00,9.2,0,0.8,230,85,9.9,7.5,0
2015-11-05 7:00:00,9.7,0,2.1,200,85,10.2,8.5,0
2015-11-05 8:00:00,10.4,0,0.8,180,84,10.6,9.6,17
2015-11-05 9:00:00,12.8,0,1.2,230,79,11.6,18.5,83
2015-11-05 10:00:00,16.3,0,2.1,230,64,11.8,21.3,180
