瘤痢,瘤痢疙,老矫,扁柯(∑C),扁柯 QC敲贰弊,碍荐樊(mm),碍荐樊 QC敲贰弊,浅加(m/s),浅加 QC敲贰弊,浅氢(16规困),浅氢 QC敲贰弊,嚼档(%),嚼档 QC敲贰弊,刘扁拘(hPa),捞浇痢柯档(∑C),泅瘤扁拘(hPa),泅瘤扁拘 QC敲贰弊,秦搁扁拘(hPa),秦搁扁拘 QC敲贰弊,老炼(hr),老炼 QC敲贰弊,老荤(MJ/m2),利汲(cm),3矫埃脚利汲(cm),傈款樊(10盒困),吝窍摸款樊(10盒困),款屈(款屈距绢),弥历款绊(100m ),矫沥(10m),瘤搁惑怕(瘤搁惑怕内靛),泅惑锅龋(惫郴侥),瘤搁柯档(∑C),瘤搁柯档 QC敲贰弊,5cm 瘤吝柯档(∑C),10cm 瘤吝柯档(∑C),20cm 瘤吝柯档(∑C),30cm 瘤吝柯档(∑C)
192,柳林,2021-01-31 09:00,-2.8,,,,.2,,0,,89,,4.4,-4.3,1027.9,,1031.7,,1,,.51,,,0,0,,,583,,,-1.2,,,,,
192,柳林,2021-01-31 10:00,.6,,,,.2,,0,,78,,5,-2.8,1028.1,,1031.9,,1,,.86,,,6,3,,47,774,,,-.5,,,,,
192,柳林,2021-01-31 11:00,3.5,,,,.4,,0,,61,,4.8,-3.3,1027.6,,1031.3,,1,,1.59,,,6,6,,47,1015,,,0,,,,,
192,柳林,2021-01-31 12:00,7.2,,,,.5,,360,,42,,4.3,-4.8,1026.4,,1030.1,,1,,2.08,,,3,3,,53,1259,,,4.9,,,,,
192,柳林,2021-01-31 13:00,9.6,,,,.7,,340,,39,,4.6,-3.7,1024.9,,1028.5,,1,,2.14,,,0,0,,,1419,,,10.6,,,,,
192,柳林,2021-01-31 14:00,11.7,,,,1.8,,180,,44,,6.1,-.1,1023.9,,1027.5,,1,,2.07,,,6,1,,37,1769,,,13.3,,,,,
192,柳林,2021-01-31 15:00,11.3,,,,1.7,,160,,46,,6.1,0,1023.5,,1027.1,,1,,1.75,,,7,2,,14,1860,,,12.5,,,,,
192,柳林,2021-01-31 16:00,10.8,,,,2.4,,180,,54,,7,1.8,1023,,1026.6,,1,,1.17,,,6,0,,,1701,,,9.5,,,,,
192,柳林,2021-01-31 17:00,10.1,,,,1.2,,160,,58,,7.1,2.1,1022.9,,1026.5,,.6,,.49,,,6,4,,16,1758,,,7.6,,,,,
192,柳林,2021-01-31 18:00,9.2,,,,.6,,160,,61,,7.1,2,1023.1,,1026.7,,0,,.08,,,8,4,,16,1615,,,5.6,,,,,
192,柳林,2021-01-31 19:00,6.9,,,,.2,,0,,71,,7,1.9,1022.8,,1026.4,,,9,,,,5,5,,17,1602,,,4.5,,,,,
192,柳林,2021-01-31 20:00,5.9,,,,.2,,0,,77,,7.1,2.1,1022.7,,1026.4,,,9,,,,9,9,,10,1580,,,4,,,,,
192,柳林,2021-01-31 21:00,5.5,,,,.4,,0,,78,,7,1.9,1022.3,,1026,,,9,,,,8,8,,9,1484,,,3.9,,,,,
192,柳林,2021-01-31 22:00,5,,,,.2,,0,,81,,7.1,2,1021.7,,1025.4,,,9,,,,10,9,,9,1459,,,3.9,,,,,
192,柳林,2021-01-31 23:00,4.9,,,9,.7,,320,,86,,7.4,2.7,1021.2,,1024.9,,,9,,,,4,4,,9,954,,,4.1,,,,,
192,柳林,2021-02-01 00:00,4.3,,1,,0,,0,,95,,7.8,3.5,1020.2,,1023.9,,,9,,,,9,9,,,351,,,4.3,,,,,
192,柳林,2021-02-01 01:00,4.3,,,9,.4,,0,,96,,8,3.7,1019.4,,1023.1,,,9,,,,10,10,,4,243,,,4.5,,,,,
192,柳林,2021-02-01 02:00,4.4,,,9,.8,,250,,98,,8.2,4.1,1018.3,,1022,,,9,,,,10,10,,3,140,,,4.5,,,,,
192,柳林,2021-02-01 03:00,4.6,,8.2,,1.1,,290,,98,,8.3,4.3,1017.3,,1021,,,9,,,,10,10,,,143,,,4.6,,,,,
192,柳林,2021-02-01 04:00,4.9,,,9,0,,0,,99,,8.5,4.7,1015.7,,1019.3,,,9,,,,10,10,,1,131,,,4.8,,,,,
192,柳林,2021-02-01 05:00,4.9,,,9,1.5,,290,,99,,8.5,4.7,1014.7,,1018.3,,,9,,,,9,9,,,142,,,4.9,,,,,
192,柳林,2021-02-01 06:00,5.1,,6.3,,.1,,0,,99,,8.7,4.9,1014.1,,1017.7,,,9,,,,10,10,,,167,,,4.9,,,,,
192,柳林,2021-02-01 07:00,5.4,,,9,.8,,320,,99,,8.8,5.2,1014.2,,1017.8,,,9,,,,9,9,,,184,,,5,,,,,
192,柳林,2021-02-01 08:00,5.4,,,9,.6,,290,,99,,8.8,5.2,1014,,1017.6,,0,,0,,,10,10,,1,195,,,5,,,,,
192,柳林,2021-02-01 09:00,5.6,,1.5,,.1,,0,,100,,9,5.5,1013.7,,1017.3,,0,,.04,,,10,7,,2,164,,,5.3,,,,,
192,柳林,2021-02-01 10:00,6.5,,,9,.4,,0,,100,,9.6,6.4,1013.7,,1017.3,,0,,.3,,,10,9,,,296,,,7.2,,,,,
192,柳林,2021-02-01 11:00,10.1,,,9,.9,,270,,97,,11.9,9.6,1013.1,,1016.7,,.3,,.93,,,7,7,,,989,,,11.1,,,,,
192,柳林,2021-02-01 12:00,10,,,9,.9,,360,,83,,10.2,7.2,1012.9,,1016.5,,0,,.41,,,10,9,,23,1068,,,9.4,,,,,
192,柳林,2021-02-01 13:00,10.3,,,9,3.1,,250,,78,,9.7,6.6,1011.4,,1015,,0,,.42,,,10,9,,21,726,,,9.4,,,,,
192,柳林,2021-02-01 14:00,10.3,,,9,3.4,,250,,77,,9.6,6.4,1011.2,,1014.8,,0,,.3,,,10,9,,23,498,,,8.7,,,,,
192,柳林,2021-02-01 15:00,10.1,,,9,2,,250,,77,,9.5,6.2,1010.7,,1014.3,,0,,.31,,,9,9,,24,452,,,8.6,,,,,
192,柳林,2021-02-01 16:00,10.1,,,9,1.1,,230,,77,,9.5,6.2,1010.7,,1014.3,,0,,.26,,,9,9,,29,449,,,8.6,,,,,
192,柳林,2021-02-01 17:00,9.6,,,9,1,,320,,79,,9.4,6.1,1010.9,,1014.5,,0,,.11,,,10,9,,30,415,,,7.8,,,,,
192,柳林,2021-02-01 18:00,9.4,,,9,1.1,,110,,79,,9.3,5.9,1011.5,,1015.1,,0,,.02,,,9,9,,34,372,,,7,,,,,
192,柳林,2021-02-01 19:00,9.3,,,9,1.1,,270,,79,,9.2,5.8,1011.9,,1015.5,,,9,,,,10,9,,37,335,,,6.5,,,,,
192,柳林,2021-02-01 20:00,9.1,,,9,.7,,160,,74,,8.5,4.7,1012.1,,1015.7,,,9,,,,9,6,,41,358,,,6,,,,,
192,柳林,2021-02-01 21:00,9.8,,,9,3.2,,250,,60,,7.2,2.3,1012.2,,1015.8,,,9,,,,9,1,,41,435,,,5.5,,,,,
192,柳林,2021-02-01 22:00,7.8,,,9,.9,,20,,75,,7.9,3.6,1013.2,,1016.8,,,9,,,,10,8,,41,361,,,5.1,,,,,
192,柳林,2021-02-01 23:00,5.9,,,9,.5,,20,,90,,8.3,4.3,1013.5,,1017.1,,,9,,,,9,7,,11,237,,,4.5,,,,,
192,柳林,2021-02-02 00:00,5.4,,,9,.9,,360,,80,,7.2,2.2,1014.2,,1017.8,,,9,,,,5,5,,,384,,,3.2,,,,,
192,柳林,2021-02-02 01:00,6.5,,,,3.5,,340,,44,,4.2,-4.9,1015.5,,1019.1,,,9,,,,5,1,,44,775,,,2.2,,,,,
192,柳林,2021-02-02 02:00,5.3,,,,1.7,,360,,44,,3.9,-5.9,1016,,1019.7,,,9,,,,0,0,,,886,,,1.1,,,,,
192,柳林,2021-02-02 03:00,1.9,,,,.4,,0,,56,,3.9,-5.9,1015.9,,1019.6,,,9,,,,0,0,,,790,,,-.2,,,,,
192,柳林,2021-02-02 04:00,3.7,,,,2.4,,360,,41,,3.3,-8.3,1016.5,,1020.2,,,9,,,,0,0,,,1299,,,.5,,,,,
192,柳林,2021-02-02 05:00,2.3,,,,2.1,,360,,41,,3,-9.6,1017.5,,1021.2,,,9,,,,0,0,,,1707,,,.5,,,,,
192,柳林,2021-02-02 06:00,.8,,,,3.5,,340,,39,,2.5,-11.6,1018.3,,1022,,,9,,,,0,0,,,2000,,,.3,,,,,
192,柳林,2021-02-02 07:00,-.2,,,,2.6,,360,,34,,2,-14.2,1019.1,,1022.8,,,9,,,,0,0,,,2000,,,.1,,,,,
192,柳林,2021-02-02 08:00,-.7,,,,2.6,,360,,28,,1.6,-16.9,1019.8,,1023.5,,.1,,.03,,,0,0,,,2000,,,-.3,,,,,
192,柳林,2021-02-02 09:00,.4,,,,2.8,,360,,24,,1.5,-17.8,1020.7,,1024.4,,1,,.58,,,0,0,,,2000,,,-.2,,,,,
192,柳林,2021-02-02 10:00,.7,,,,3.2,,360,,23,,1.5,-18.1,1021.1,,1024.8,,1,,1.34,,,0,0,,,2000,,,0,,,,,
192,柳林,2021-02-02 11:00,1.3,,,,3.3,,360,,21,,1.4,-18.6,1021.2,,1024.9,,1,,1.97,,,0,0,,,1984,,,4.5,,,,,
192,柳林,2021-02-02 12:00,2.5,,,,3.2,,340,,21,,1.5,-17.6,1020.5,,1024.2,,1,,2.37,,,0,0,,,1982,,,9.1,,,,,
192,柳林,2021-02-02 13:00,3.5,,,,2.6,,360,,20,,1.6,-17.4,1019.6,,1023.3,,1,,2.53,,,0,0,,,1986,,,11.1,,,,,
192,柳林,2021-02-02 14:00,4.3,,,,2.2,,360,,21,,1.7,-16.1,1018.9,,1022.6,,1,,2.44,,,0,0,,,1926,,,12.3,,,,,
192,柳林,2021-02-02 15:00,4,,,,3.2,,360,,21,,1.7,-16.4,1019,,1022.7,,1,,2.11,,,0,0,,,2000,,,10,,,,,
192,柳林,2021-02-02 16:00,3.5,,,,3.4,,340,,21,,1.6,-16.8,1019.2,,1022.9,,1,,1.56,,,0,0,,,1994,,,5.3,,,,,
192,柳林,2021-02-02 17:00,2.1,,,,3.5,,360,,24,,1.7,-16.4,1019.5,,1023.2,,1,,.87,,,0,0,,,2000,,,2.9,,,,,
192,柳林,2021-02-02 18:00,.4,,,,2.1,,360,,30,,1.9,-15.2,1019.9,,1023.6,,.3,,.16,,,0,0,,,2000,,,1.2,,,,,
192,柳林,2021-02-02 19:00,-.7,,,,1.5,,360,,32,,1.9,-15.3,1020.7,,1024.4,,,9,,,,0,0,,,2000,,,.8,,,,,
192,柳林,2021-02-02 20:00,-1.3,,,,1.2,,20,,33,,1.8,-15.5,1021.2,,1025,,,9,,,,0,0,,,2000,,,.6,,,,,
192,柳林,2021-02-02 21:00,-1.9,,,,.6,,250,,35,,1.9,-15.3,1021.6,,1025.4,,,9,,,,0,0,,,2000,,,.4,,,,,
192,柳林,2021-02-02 22:00,-3.6,,,,.3,,0,,46,,2.2,-13.5,1022.1,,1025.9,,,9,,,,0,0,,,2000,,,.1,,,,,
192,柳林,2021-02-02 23:00,-4.6,,,,.4,,0,,58,,2.5,-11.6,1021.9,,1025.7,,,9,,,,0,0,,,2000,,,-.3,,,,,
192,柳林,2021-02-03 00:00,-5.2,,,,.4,,0,,62,,2.6,-11.3,1022,,1025.8,,,9,,,,0,0,,,2000,,,-.5,,,,,
192,柳林,2021-02-03 01:00,-5.3,,,,.5,,50,,62,,2.6,-11.4,1022,,1025.8,,,9,,,,1,0,,,1996,,,-.7,,,,,
192,柳林,2021-02-03 02:00,-6,,,,.5,,180,,68,,2.7,-10.9,1022.5,,1026.3,,,9,,,,4,0,,,2000,,,-1,,,,,
192,柳林,2021-02-03 03:00,-6.3,,,,.6,,70,,69,,2.6,-11,1022.8,,1026.6,,,9,,,,0,0,,,1995,,,-1.3,,,,,
192,柳林,2021-02-03 04:00,-6.6,,,,.2,,0,,74,,2.8,-10.4,1022.9,,1026.7,,,9,,,,0,0,,,1995,,,-1.5,,,,,
192,柳林,2021-02-03 05:00,-7.1,,,,.3,,0,,78,,2.8,-10.2,1022.9,,1026.7,,,9,,,,0,0,,,1974,,,-1.8,,,,,
192,柳林,2021-02-03 06:00,-7.8,,,,.4,,0,,83,,2.8,-10.1,1023.5,,1027.4,,,9,,,,0,0,,,1606,,,-2.3,,,,,
192,柳林,2021-02-03 07:00,-8.4,,,,0,,0,,88,,2.9,-10,1024.3,,1028.2,,,9,,,,0,0,,,1390,,,-2.6,,,,,
192,柳林,2021-02-03 08:00,-7.3,,,,0,,0,,89,,3.1,-8.8,1024.8,,1028.7,,.1,,.05,,,0,0,,,1471,,,-2.8,,,,,
192,柳林,2021-02-03 09:00,-2.8,,,,.6,,110,,61,,3,-9.2,1025.2,,1029,,1,,.83,,,0,0,,,1970,,,-1,,,,,
192,柳林,2021-02-03 10:00,-.9,,,,1.6,,90,,41,,2.3,-12.5,1025.1,,1028.9,,1,,1.38,,,0,0,,,1937,,,-.4,,,,,
192,柳林,2021-02-03 11:00,.4,,,,1.7,,180,,36,,2.3,-12.9,1024.9,,1028.7,,1,,1.9,,,0,0,,,1986,,,.9,,,,,
192,柳林,2021-02-03 12:00,2,,,,1.3,,290,,35,,2.5,-11.8,1024,,1027.7,,1,,2.31,,,0,0,,,1989,,,3.9,,,,,
192,柳林,2021-02-03 13:00,3.2,,,,2.3,,200,,30,,2.3,-12.7,1022.7,,1026.4,,1,,2.47,,,0,0,,,1997,,,6.6,,,,,
192,柳林,2021-02-03 14:00,4.1,,,,2.6,,140,,30,,2.5,-11.9,1021.7,,1025.4,,1,,2.38,,,0,0,,,1996,,,9.6,,,,,
192,柳林,2021-02-03 15:00,4.3,,,,1.5,,140,,28,,2.3,-12.6,1020.9,,1024.6,,1,,2.05,,,0,0,,,2000,,,8.9,,,,,
192,柳林,2021-02-03 16:00,4.8,,,,1,,160,,28,,2.4,-12.2,1020.3,,1024,,1,,1.49,,,0,0,,,1991,,,5,,,,,
192,柳林,2021-02-03 17:00,3.7,,,,1.6,,110,,32,,2.5,-11.5,1020.7,,1024.4,,1,,.78,,,0,0,,,2000,,,3.1,,,,,
192,柳林,2021-02-03 18:00,2.3,,,,1,,160,,41,,3,-9.6,1020.6,,1024.3,,.4,,.14,,,0,0,,,2000,,,1.2,,,,,
192,柳林,2021-02-03 19:00,-.4,,,,.3,,0,,54,,3.2,-8.5,1020.9,,1024.6,,,9,,,,0,0,,,2000,,,.5,,,,,
192,柳林,2021-02-03 20:00,-1.9,,,,.3,,0,,64,,3.4,-7.8,1021.2,,1025,,,9,,,,0,0,,,1999,,,.4,,,,,
192,柳林,2021-02-03 21:00,-2.6,,,,.3,,0,,66,,3.3,-8,1021.4,,1025.2,,,9,,,,0,0,,,1904,,,.2,,,,,
192,柳林,2021-02-03 22:00,-3.3,,,,.3,,0,,68,,3.3,-8.3,1021.1,,1024.9,,,9,,,,5,4,,29,2000,,,.1,,,,,
192,柳林,2021-02-03 23:00,-3,,,,.1,,0,,71,,3.5,-7.5,1020.5,,1024.3,,,9,,,,0,0,,,1998,,,.1,,,,,
192,柳林,2021-02-04 00:00,-1.6,,,,.1,,0,,67,,3.6,-6.9,1019.8,,1023.6,,,9,,,,7,7,,,1993,,,0,,,,,
192,柳林,2021-02-04 01:00,-.2,,,,.7,,70,,61,,3.7,-6.8,1019.3,,1023,,,9,,,,2,2,,15,2000,,,0,,,,,
192,柳林,2021-02-04 02:00,2.7,,,,2.3,,270,,54,,4,-5.6,1018.7,,1022.4,,,9,,,,9,9,,15,1821,,,0,,,,,
192,柳林,2021-02-04 03:00,2.1,,,,.4,,0,,62,,4.4,-4.4,1019.6,,1023.3,,,9,,,,10,9,,9,1566,,,.1,,,,,
192,柳林,2021-02-04 04:00,-.3,,,,.6,,110,,76,,4.5,-4,1019.2,,1022.9,,,9,,,,1,1,,6,1366,,,.1,,,,,
192,柳林,2021-02-04 05:00,-1.8,,,,.2,,0,,83,,4.4,-4.3,1019.3,,1023.1,,,9,,,,0,0,,,1260,,,0,,,,,
192,柳林,2021-02-04 06:00,-2.5,,,,.3,,0,,87,,4.4,-4.3,1019.6,,1023.4,,,9,,,,0,0,,,1101,,,-.3,,,,,
192,柳林,2021-02-04 07:00,-3.1,,,,.2,,0,,88,,4.3,-4.8,1020.5,,1024.3,,,9,,,,0,0,,,1010,,,-.4,,,,,
192,柳林,2021-02-04 08:00,-3.5,,,,.2,,0,,91,,4.3,-4.7,1021.1,,1024.9,,.1,,.05,,,0,0,,,755,,,-.5,,,,,
192,柳林,2021-02-04 09:00,.5,,,,.2,,0,,82,,5.2,-2.2,1021.4,,1025.1,,.9,,.81,,,0,0,,,1048,,,-.3,,,,,
192,柳林,2021-02-04 10:00,5,,,,2.8,,340,,25,,2.2,-13.4,1022,,1025.7,,1,,1.47,,,0,0,,,1980,,,-.2,,,,,
192,柳林,2021-02-04 11:00,6,,,,2.6,,360,,19,,1.8,-15.9,1022.3,,1026,,1,,1.95,,,0,0,,,1992,,,3.8,,,,,
192,柳林,2021-02-04 12:00,7.1,,,,1.7,,270,,19,,1.9,-15,1021.9,,1025.5,,1,,2.34,,,0,0,,,1991,,,10.1,,,,,
192,柳林,2021-02-04 13:00,7.9,,,,1.5,,270,,18,,1.9,-15,1021.3,,1024.9,,1,,2.5,,,0,0,,,1959,,,13.2,,,,,
192,柳林,2021-02-04 14:00,8.8,,,,1.6,,270,,18,,2,-14.2,1020.9,,1024.5,,1,,2.44,,,0,0,,,2000,,,14.1,,,,,
192,柳林,2021-02-04 15:00,9.3,,,,1.5,,270,,18,,2.1,-13.8,1020.7,,1024.3,,1,,2.1,,,0,0,,,2000,,,12.8,,,,,
192,柳林,2021-02-04 16:00,9.6,,,,.9,,250,,25,,3,-9.5,1020.8,,1024.4,,1,,1.57,,,0,0,,,2000,,,8.6,,,,,
192,柳林,2021-02-04 17:00,8.6,,,,2.3,,340,,20,,2.2,-13.1,1020.9,,1024.5,,1,,.88,,,0,0,,,2000,,,6,,,,,
192,柳林,2021-02-04 18:00,6.1,,,,1.4,,360,,24,,2.3,-13,1021.1,,1024.8,,.4,,.17,,,0,0,,,2000,,,3.5,,,,,
192,柳林,2021-02-04 19:00,4.7,,,,1.4,,320,,27,,2.3,-12.7,1021.8,,1025.5,,,9,,,,0,0,,,2000,,,1.7,,,,,
192,柳林,2021-02-04 20:00,1.9,,,,.2,,0,,35,,2.5,-11.9,1022.2,,1025.9,,,9,,,,7,7,,68,2000,,,.8,,,,,
192,柳林,2021-02-04 21:00,.1,,,,.3,,0,,45,,2.8,-10.4,1022.2,,1025.9,,,9,,,,3,3,,65,2000,,,.6,,,,,
192,柳林,2021-02-04 22:00,-1.8,,,,.2,,0,,55,,3,-9.6,1021.7,,1025.5,,,9,,,,0,0,,,2000,,,.5,,,,,
192,柳林,2021-02-04 23:00,-2.8,,,,.3,,0,,64,,3.2,-8.6,1022.1,,1025.9,,,9,,,,3,0,,,2000,,,.2,,,,,
192,柳林,2021-02-05 00:00,-3.3,,,,.2,,0,,65,,3.1,-8.9,1022.5,,1026.3,,,9,,,,0,0,,,2000,,,0,,,,,
192,柳林,2021-02-05 01:00,-4.1,,,,0,,0,,67,,3,-9.3,1022.6,,1026.4,,,9,,,,9,0,,,2000,,,-.3,,,,,
192,柳林,2021-02-05 02:00,-4.7,,,,.2,,0,,70,,3,-9.3,1022.3,,1026.1,,,9,,,,4,0,,,2000,,,-.5,,,,,
192,柳林,2021-02-05 03:00,-5.4,,,,.1,,0,,70,,2.9,-10,1022.1,,1025.9,,,9,,,,6,0,,,2000,,,-.7,,,,,
192,柳林,2021-02-05 04:00,-6.1,,,,.3,,0,,76,,3,-9.6,1021.6,,1025.4,,,9,,,,5,0,,,2000,,,-1,,,,,
192,柳林,2021-02-05 05:00,-6.4,,,,.2,,0,,78,,3,-9.6,1021.7,,1025.5,,,9,,,,9,0,,,2000,,,-1.3,,,,,
192,柳林,2021-02-05 06:00,-6.6,,,,.2,,0,,77,,2.9,-9.9,1021.6,,1025.4,,,9,,,,10,0,,,2000,,,-1.7,,,,,
192,柳林,2021-02-05 07:00,-6.4,,,,.3,,0,,79,,3,-9.4,1022.1,,1025.9,,,9,,,,10,0,,,2000,,,-1.8,,,,,
192,柳林,2021-02-05 08:00,-5.4,,,,.1,,0,,76,,3.1,-8.9,1021.9,,1025.7,,0,,.04,,,9,8,,66,1998,,,-1.5,,,,,
192,柳林,2021-02-05 09:00,-3.3,,,,.1,,0,,69,,3.3,-8.1,1021.8,,1025.6,,.5,,.4,,,7,0,,,1952,,,-.7,,,,,
192,柳林,2021-02-05 10:00,.4,,,,.7,,270,,50,,3.1,-8.8,1021.7,,1025.4,,1,,1.12,,,6,0,,,1977,,,-.3,,,,,
192,柳林,2021-02-05 11:00,3,,,,1.1,,270,,38,,2.9,-9.9,1021.3,,1025,,1,,1.67,,,5,0,,,2000,,,.4,,,,,
192,柳林,2021-02-05 12:00,5,,,,1.2,,180,,29,,2.5,-11.6,1019.8,,1023.5,,1,,1.93,,,5,1,,64,1999,,,3.2,,,,,
192,柳林,2021-02-05 13:00,6.6,,,,.8,,360,,24,,2.3,-12.5,1018.3,,1021.9,,.5,,1.51,,,10,7,,42,1989,,,6.9,,,,,
192,柳林,2021-02-05 14:00,7.5,,,,.7,,360,,26,,2.7,-10.8,1017.3,,1020.9,,.6,,1.42,,,10,9,,44,2000,,,8,,,,,
192,柳林,2021-02-05 15:00,7.8,,,,2.3,,180,,29,,3.1,-9.1,1016.8,,1020.4,,.4,,.99,,,9,9,,40,2000,,,7.6,,,,,
192,柳林,2021-02-05 16:00,7.3,,,,1.5,,200,,32,,3.3,-8.3,1016.1,,1019.7,,.2,,.71,,,9,7,,37,1996,,,6.5,,,,,
192,柳林,2021-02-05 17:00,6.9,,,,1.1,,160,,36,,3.6,-7.1,1015.6,,1019.2,,.1,,.43,,,9,9,,37,2000,,,5.3,,,,,
192,柳林,2021-02-05 18:00,6.6,,,,1.8,,180,,36,,3.5,-7.4,1015.6,,1019.2,,0,,.09,,,10,9,,36,2000,,,3.7,,,,,
192,柳林,2021-02-05 19:00,6.3,,,,1.6,,160,,37,,3.5,-7.3,1015.4,,1019,,0,,,,,10,10,,41,2000,,,2.9,,,,,
192,柳林,2021-02-05 20:00,5.5,,,,1,,110,,42,,3.8,-6.4,1015.5,,1019.1,,,9,,,,10,10,,42,2000,,,2.5,,,,,
192,柳林,2021-02-05 21:00,5.9,,,,1.8,,180,,41,,3.8,-6.3,1015.5,,1019.1,,,9,,,,10,10,,42,2000,,,2.2,,,,,
192,柳林,2021-02-05 22:00,3.7,,,,.3,,0,,50,,4,-5.7,1015.3,,1019,,,9,,,,10,9,,41,2000,,,1.8,,,,,
192,柳林,2021-02-05 23:00,1.6,,,,.4,,0,,60,,4.1,-5.3,1015.3,,1019,,,9,,,,8,5,,41,1998,,,.8,,,,,
192,柳林,2021-02-06 00:00,-.2,,,,.1,,0,,69,,4.2,-5.2,1015.4,,1019.1,,,9,,,,7,7,,,1987,,,.4,,,,,
192,柳林,2021-02-06 01:00,-1.3,,,,.1,,0,,72,,4,-5.7,1015,,1018.7,,,9,,,,0,0,,,1980,,,.3,,,,,
192,柳林,2021-02-06 02:00,-2.6,,,,.5,,70,,79,,4,-5.7,1014.7,,1018.5,,,9,,,,0,0,,,1873,,,.2,,,,,
192,柳林,2021-02-06 03:00,-3,,,,.4,,0,,80,,3.9,-5.9,1014.5,,1018.3,,,9,,,,0,0,,,1954,,,0,,,,,
192,柳林,2021-02-06 04:00,-3.8,,,,0,,0,,82,,3.8,-6.4,1014.1,,1017.9,,,9,,,,0,0,,,1922,,,-.2,,,,,
192,柳林,2021-02-06 05:00,-4.1,,,,0,,0,,84,,3.8,-6.4,1013.9,,1017.7,,,9,,,,0,0,,,1853,,,-.5,,,,,
192,柳林,2021-02-06 06:00,-5,,,,.1,,0,,86,,3.6,-6.9,1014.1,,1017.9,,,9,,,,0,0,,,1577,,,-.6,,,,,
192,柳林,2021-02-06 07:00,-5.1,,,,0,,0,,87,,3.6,-6.9,1014.3,,1018.1,,,9,,,,0,0,,,1495,,,-.9,,,,,
192,柳林,2021-02-06 08:00,-4.9,,,,0,,0,,88,,3.8,-6.5,1014.2,,1018,,.2,,.07,,,0,0,,,1262,,,-.9,,,,,
192,柳林,2021-02-06 09:00,-.9,,,,.1,,0,,81,,4.6,-3.7,1014.5,,1018.2,,1,,.85,,,0,0,,,1463,,,-.4,,,,,
192,柳林,2021-02-06 10:00,2.6,,,,.2,,0,,66,,4.9,-3.1,1014.3,,1018,,1,,1.49,,,0,0,,,1751,,,-.2,,,,,
192,柳林,2021-02-06 11:00,6.3,,,,.8,,230,,45,,4.3,-4.7,1014.1,,1017.7,,1,,1.77,,,0,0,,,1938,,,4.2,,,,,
192,柳林,2021-02-06 12:00,10.4,,,,.6,,270,,45,,5.7,-1,1013.6,,1017.2,,1,,2.14,,,0,0,,,2000,,,11.4,,,,,
192,柳林,2021-02-06 13:00,11.9,,,,1.2,,270,,45,,6.2,.3,1012.4,,1015.9,,1,,2.29,,,0,0,,,1863,,,14.8,,,,,
192,柳林,2021-02-06 14:00,13.7,,,,3,,110,,49,,7.6,3.1,1011.5,,1015,,1,,2.22,,,0,0,,,1628,,,15.5,,,,,
192,柳林,2021-02-06 15:00,13.9,,,,2.8,,70,,51,,8.1,3.9,1011.3,,1014.8,,1,,1.75,,,0,0,,,1307,,,14,,,,,
192,柳林,2021-02-06 16:00,14.8,,,,2.4,,250,,42,,7,1.9,1011.2,,1014.7,,1,,1.27,,,0,0,,,1040,,,11.4,,,,,
192,柳林,2021-02-06 17:00,13.8,,,,3.1,,250,,39,,6.1,0,1011.4,,1014.9,,1,,.72,,,0,0,,,980,,,9,,,,,
192,柳林,2021-02-06 18:00,12.3,,,,3.3,,230,,47,,6.7,1.2,1011.8,,1015.3,,.4,,.16,,,0,0,,,957,,,7,,,,,
192,柳林,2021-02-06 19:00,9.4,,,,.4,,0,,58,,6.8,1.5,1012.3,,1015.9,,0,,0,,,0,0,,,906,,,5.2,,,,,
192,柳林,2021-02-06 20:00,6.5,,,,1.2,,320,,72,,7,1.8,1012.6,,1016.2,,,9,,,,0,0,,,763,,,3.6,,,,,
192,柳林,2021-02-06 21:00,4.2,,,,.2,,0,,82,,6.7,1.3,1012.8,,1016.4,,,9,,,,0,0,,,588,,,2.4,,,,,
192,柳林,2021-02-06 22:00,4,,,,.8,,270,,86,,7,1.8,1013.1,,1016.8,,,9,,,,0,0,,,458,,,1.7,,,,,
192,柳林,2021-02-06 23:00,3,,,,.5,,290,,90,,6.8,1.5,1013.3,,1017,,,9,,,,3,0,,,389,,,1.1,,,,,
192,柳林,2021-02-07 00:00,.7,,,,.3,,0,,93,,6,-.3,1013.8,,1017.5,,,9,,,,0,0,,,229,,,.6,,,,,
192,柳林,2021-02-07 01:00,.2,,,,0,,0,,94,,5.8,-.6,1014.3,,1018,,,9,,,,0,0,,,259,,,.6,,,,,
192,柳林,2021-02-07 02:00,-.7,,,,.1,,0,,95,,5.5,-1.4,1014.2,,1017.9,,,9,,,,4,0,,,205,,,.6,,,,,
192,柳林,2021-02-07 03:00,-.6,,,,.4,,0,,96,,5.6,-1.1,1014.5,,1018.2,,,9,,,,8,5,,58,173,,,.5,,,,,
192,柳林,2021-02-07 04:00,-.4,,,,.1,,0,,96,,5.7,-.9,1014.2,,1017.9,,,9,,,,10,8,,58,194,,,.5,,,,,
192,柳林,2021-02-07 05:00,-1.2,,,,0,,0,,96,,5.4,-1.7,1014.3,,1018,,,9,,,,0,0,,,194,,,.4,,,,,
192,柳林,2021-02-07 06:00,-1.7,,,,0,,0,,96,,5.2,-2.2,1015,,1018.7,,,9,,,,0,0,,,154,,,.3,,,,,
