일자,요일,본사정원수,본사휴가자수,본사출장자수,본사시간외근무명령서승인건수,현본사소속재택근무자수,조식메뉴,중식메뉴,석식메뉴,중식계,석식계
2016-12-06,화,2705,69,222,799,0.0,모닝롤/롤케익  우유/주스 계란후라이 흑임자죽/쌀밥 (쌀:국내산) 북어계란국  애호박나물  포기김치 (김치:국내산) ,쌀밥/잡곡밥 (쌀:국내산) 홍합탕  삼겹살오븐구이 (돼지고기:국내산) 실곤약흑임자무침  배추쌈/무말랭이  포기김치 (김치:국내산)   ,유부초밥 (쌀:국내산) 쌀국수  단호박조림  핫도그/음료  오이양배추피클  포기김치 (김치:국내산) ,930.0,593.0
2016-12-07,수,2705,69,232,0,0.0,모닝롤/고구마샌드  우유/주스 스크램블에그 누룽지탕/쌀밥 (쌀:국내산) 냉이국  두부조림  포기김치 (김치:국내산) ,짜장밥 (쌀:국내산) 유부장국  해물누룽지탕  개성감자만두  쨔샤이무침/아이스슈  포기김치 (김치:국내산)   ,쌀밥/잡곡밥  부대찌개 (쇠고기:호주산) 유린기 (닭고기:국내산) 잔멸치볶음  취나물  포기김치 (김치:국내산) ,895.0,468.0
2016-12-08,목,2705,76,262,587,0.0,모닝롤/야채샌드  우유/주스 삶은계란 닭죽/쌀밥 (쌀:국내산) 호박젓국찌개  시래기조림  포기김치 (김치:국내산) ,쌀밥/잡곡밥 (쌀:국내산) 아욱국  양념돼지갈비찜 (돼지고기:국내산) 버섯메밀전  상추초무침  알타리김치 (김치:국내산)   ,김밥 (쌀:국내산) 계란국  해물볶음우동  과일샐러드  단무지무침  포기김치 (김치:국내산) ,787.0,512.0
2016-12-09,금,2705,196,284,152,0.0,모닝롤/베이글  우유/주스 계란후라이  해물죽/쌀밥 (쌀:국내산) 얼갈이국  진미채무침  포기김치 (김치:국내산) ,쌀밥/잡곡밥 (쌀:국내산) 차돌박이된장찌개 (쇠고기:호주산) 삼치무조림  닭가슴살냉채 (닭고기:국내산) 마늘쫑무침  포기김치 (김치:국내산)   ,쌀밥/잡곡밥 (쌀:국내산) 쇠고기무국 (쇠고기:호주산) 주꾸미볶음  모듬묵*양념장  열무된장나물  포기김치 (김치:국내산) ,621.0,416.0
2016-12-12,월,2705,102,193,633,0.0,모닝롤/프렌치토스트  우유/주스 스크램블에그 누룽지탕/쌀밥 (쌀:국내산) 토란국  꽃맛살볶음  포기김치 (김치:국내산) ,쌀밥/잡곡밥 (쌀:국내산) 콩나물김치국  돈육굴소스볶음 (돼지고기:국내산) 매운어묵무침  다시마*브로컬리  깍두기 (김치:국내산)   ,쌀밥/잡곡밥 (쌀:국내산) 대구지리  유산슬 (쇠고기:호주산) 동그랑땡전  도토리묵무침  포기김치 (김치:국내산) ,1069.0,544.0
2016-12-13,화,2705,65,226,511,0.0,모닝롤/바나나샌드  우유/주스 계란후라이 크림누룽지탕/쌀밥 (쌀:국내산) 선지해장국 (쇠고기:호주산) 검정콩조림  포기김치 (김치:국내산) ,쌀밥/잡곡밥 (쌀:국내산) 냉이된장찌개  코다리강정 (명태:러시아산) 돈육잡채 (돼지고기:국내산) 오이도라지무침  포기김치 (김치:국내산)   ,주먹밥 (쌀:국내산) 양송이스프  토마토스파게티  새우또띠아  오이피클/음료  포기김치 (김치:국내산) ,770.0,482.0
2016-12-14,수,2705,82,247,0,0.0,모닝롤/녹차카스테라  우유/주스 스크램블에그 누룽지탕/쌀밥 (쌀:국내산) 연두부탕  미역줄기볶음  포기김치 (김치:국내산) ,소불고기덮밥 (쌀:국내산) 가쯔오장국  고구마튀김  멕시칸샐러드  청경채무침  포기김치 (김치:국내산)   ,쌀밥/잡곡밥  매생이굴국  간장찜닭 (닭고기:국내산) 녹두전(김치)  무생채  포기김치 (김치:국내산) ,904.0,441.0
2016-12-15,목,2705,98,234,229,0.0,모닝롤/씨크립샌드  우유/주스 삶은계란 참치야채죽/쌀밥 (쌀:국내산) 어묵국  콩나물무침  포기김치 (김치:국내산) ,쌀밥/잡곡밥 (쌀:국내산) 콩비지찌개  오리고추장볶음 (오리고기:국내산) 옥수수계란찜  부추생채  포기김치 (김치:국내산)   ,오므라이스 (쌀:국내산) 팽이장국  해물떡볶이  호빵/식혜  봄동겉절이  포기김치 (김치:국내산) ,850.0,499.0
2016-12-16,금,2705,167,262,37,0.0,모닝롤/치즈프레즐  우유/주스 계란후라이  잣죽/쌀밥 (쌀:국내산) 재첩국  김구이  포기김치 (김치:국내산) ,쌀밥/잡곡밥 (쌀:국내산) 쇠고기샤브국 (쇠고기:호주산) 갈치구이 (갈치:세네갈산) 비엔케찹볶음  아삭고추무침  포기김치 (김치:국내산)   ,쌀밥/잡곡밥 (쌀:국내산) 미역국  등갈비김치찜 (돼지고기:국내산) 들깨버섯무침  숙주나물  석박지 (김치:국내산) ,699.0,518.0
2016-12-19,월,2705,104,217,197,0.0,모닝롤/팬케익  우유/주스 스크램블에그 누룽지탕/쌀밥 (쌀:국내산) 김치두부국  멸치볶음  포기김치 (김치:국내산) ,쌀밥/잡곡밥 (쌀:국내산) 배추된장국  짬뽕불고기  감자채볶음  하루나겉절이  포기김치 (김치:국내산)   ,쌀밥/잡곡밥 (쌀:국내산) 육개장  탕수어  쫄면야채무침  호박나물  포기김치 (김치:국내산) ,1215.0,482.0
2016-12-20,화,2705,89,238,126,0.0,모닝롤/단호박샌드  우유/주스 계란후라이 해물죽/쌀밥 (쌀:국내산) 열무된장국  미니새송이볶음  포기김치 (김치:국내산) ,쌀밥/잡곡밥 (쌀:국내산) 콩나물국  고추잡채*꽃빵  꽁치김치말이  올방개묵무침  깍두기 (김치:국내산)   ,충무김밥 (쌀:국내산) 잔치국수  오징어무침  고구마치즈구이  스틱단무지  석박지 (김치:국내산) ,790.0,461.0
2016-12-21,수,2705,72,230,0,0.0,모닝롤/크로와상  우유/주스 스크램블에그 누룽지탕/쌀밥 (쌀:국내산) 쇠고기매운국  김자반  포기김치 (김치:국내산) ,쌀밥/잡곡밥 (쌀:국내산) 된장찌개  마늘간장치킨  홍어채무침  가지나물  포기김치 (김치:국내산)   ,쌀밥/잡곡밥 (쌀:국내산) 알탕  돈육장조림  해물파전  도라지초무침  포기김치 (김치:국내산) ,929.0,494.0
2016-12-22,목,2705,118,242,32,0.0,모닝롤/에그샌드  우유/주스 삶은계란 양송이죽/쌀밥 (쌀:국내산) 근대국  명엽채무침  포기김치 (김치:국내산) ,쌀밥/잡곡밥 (쌀:국내산) 꽃게탕  쇠고기버섯볶음  양배추쌈*쌈장  오이무침  포기김치 (김치:국내산)   ,작은밥 (쌀:국내산) 바지락수제비  사천식탕수육  메추리알조림  귤  배추겉절이 (김치:국내산) ,524.0,213.0
2016-12-23,금,2705,343,243,7,0.0,모닝롤/브라우니  우유/주스 계란후라이  호박죽/쌀밥 (쌀:국내산) 고추장찌개  시금치나물  포기김치 (김치:국내산) ,쌀밥/잡곡밥 (쌀:국내산) 얼갈이국  떡갈비조림  동태전  치커리유자청무침  포기김치 (김치:국내산)   ,쌀밥/잡곡밥 (쌀:국내산) 돈육김치찌개  궁중떡볶음  고등어카레구이  참나물  알타리김치 (김치:국내산) ,560.0,398.0
2016-12-26,월,2705,206,194,63,0.0,모닝롤/찐빵  우유/주스 스크램블에그 누룽지탕/쌀밥 (쌀:국내산) 아욱국  쥐포무침  포기김치 (김치:국내산) ,쌀밥/잡곡밥 (쌀:국내산) 동태찌개  돈육간장불고기  두부새싹구이  풋마늘대무침  포기김치 (김치:국내산)   ,쌀밥/잡곡밥 (쌀:국내산) 청국장찌개  가자미양념찜  훈제오리냉채  김구이  깍두기 (김치:국내산) ,1192.0,328.0
2016-12-27,화,2705,127,236,51,0.0,모닝롤/베이컨샌드  우유/주스 계란후라이 홍게살죽/쌀밥 (쌀:국내산) 민물새우찌개  브로컬리들깨찜  포기김치 (김치:국내산) ,쌀밥/잡곡밥 (쌀:국내산) 열무된장국  닭갈비  우엉잡채     포기김치 (김치:국내산)   ,해물굴소스볶음밥 (쌀:국내산) 맑은국  돈육강정  흑임자시금치샐러드  피클/아이스슈  포기김치 (김치:국내산) ,823.0,314.0
2016-12-28,수,2705,166,225,0,0.0,모닝롤/고구마파이  우유/주스 스크램블에그 누룽지탕/쌀밥 (쌀:국내산) 북어계란국  느타리호박볶음  포기김치 (김치:국내산) ,콩나물밥 (쌀:국내산) 가쯔오장국  미트볼케찹조림  꽃맛살샐러드  군고구마  배추겉절이 (김치:국내산)   ,    *        ,767.0,0.0
2016-12-29,목,2705,242,201,42,0.0,모닝롤/햄치즈샌드  우유/주스 삶은계란 새송이죽/쌀밥 (쌀:국내산) 감자국  유채나물  포기김치 (김치:국내산) ,쌀밥/잡곡밥 (쌀:국내산) 시래기국  오징어볶음*소면  소세지감자조림  쑥갓두부무침  포기김치 (김치:국내산)   ,참치주먹밥 (쌀:국내산) 김치우동  쇠고기퀘사디아  구운채소 *발사믹소스 과일  알타리김치 (김치:국내산) ,711.0,343.0
2016-12-30,금,2705,529,127,3,0.0,모닝롤/와플  우유/주스 계란후라이  쇠고기죽/쌀밥 (쌀:국내산) 매운어묵국  취나물  포기김치 (김치:국내산) ,쌀밥/잡곡밥 (쌀:국내산) 순두부찌개  수제돈까스  꽈리고추어묵볶음  물미역초장  포기김치 (김치:국내산)   ,쌀밥/잡곡밥 (쌀:국내산) 봄동된장국  닭볶음탕  꼬막찜  마늘쫑건새우볶음  포기김치 (김치:국내산) ,658.0,275.0
2017-01-02,월,2697,96,102,272,0.0,모닝롤/마늘빵  우유/주스 스크램블에그 누룽지탕/쌀밥 (쌀:국내산) 냉이된장국  콩자반  포기김치 (김치:국내산) ,쌀밥/잡곡밥 (쌀:국내산) 사골떡국  쇠고기낙지볶음  부추깻잎전  통도라지구이  포기김치 (김치:국내산) ,쌀밥/잡곡밥 (쌀:국내산) 매운오징어국  목살간장조림  두부부침  시래기조림  포기김치 (김치:국내산) ,1273.0,559.0
2017-01-03,화,2697,61,158,259,0.0,모닝롤/인절미토스트  우유/주스 계란후라이 새우살죽/쌀밥 (쌀:국내산) 차돌박이찌개  톳무침  포기김치 (김치:국내산) ,쌀밥/잡곡밥 (쌀:국내산) 홍합탕  매운동태찜 (동태:러시아산) 언양식불고기  콩나물파채절이  포기김치 (김치:국내산) ,참치회덮밥 (쌀:국내산) 유부주머니국  수제고로케  멕시칸샐러드  피크닉  포기김치 (김치:국내산) ,1041.0,364.0
2017-01-04,수,2697,67,170,0,0.0,모닝롤/사과파이  우유/주스 스크램블에그 누룽지탕/쌀밥 (쌀:국내산) 토란탕  진미채무침  포기김치 (김치:국내산) ,곤드레밥 (쌀:국내산) 황태국  동그랑땡전  비빔메밀국수  꽈리고추멸치볶음  배추겉절이 (김치:국내산) ,쌀밥/잡곡밥  감자찌개  닭데리야끼구이  새송이버섯볶음  김가루잔파무침  포기김치 (김치:국내산) ,949.0,427.0
2017-01-05,목,2697,79,207,316,0.0,모닝롤/토마토샌드  우유/주스 삶은계란 밤죽/쌀밥 (쌀:국내산) 연두부탕  오이무침  포기김치 (김치:국내산) ,쌀밥/잡곡밥 (쌀:국내산) 육개장  굴비구이  두반장감자볶음  청경채생채  포기김치 (김치:국내산) ,마파두부덮밥 (쌀:국내산) 팽이장국  류산슬  비빔야채만두  조각티라미수  포기김치 (김치:국내산) ,1000.0,531.0
2017-01-06,금,2697,189,224,74,0.0,모닝롤/베이글  우유/주스 계란후라이  쇠고기죽/쌀밥 (쌀:국내산) 김치국  겨울초나물  포기김치 (김치:국내산) ,쌀밥/잡곡밥 (쌀:국내산) 된장찌개  레몬탕수육  주꾸미초무침  어묵볶음  포기김치 (김치:국내산) ,쌀밥/잡곡밥 (쌀:국내산) 들깨무채국  등갈비묵은지찜  모듬소세지구이  청포묵무침  깍두기 (김치:국내산) ,830.0,523.0
2017-01-09,월,2697,121,166,445,0.0,모닝롤/바나나팬케익  우유/주스 계란후라이 누룽지탕/쌀밥 (쌀:국내산) 느타리버섯국  두부조림  포기김치 (김치:국내산) ,쌀밥/잡곡밥 (쌀:국내산) 콩나물국  동파육  무쌈말이  쫑상추무침  포기김치 (김치:국내산) ,쌀밥/잡곡밥 (쌀:국내산) 콩비지찌개  양파치킨  도토리묵무침  김자반/치킨무  포기김치 (김치:국내산) ,1322.0,620.0
2017-01-10,화,2697,70,199,412,0.0,모닝롤/피자토스트  우유/주스 계란후라이 해물죽/쌀밥 (쌀:국내산) 근대국  숙주나물  포기김치 (김치:국내산) ,쌀밥/잡곡밥 (쌀:국내산) 쇠고기미역국  주꾸미떡볶음  고기전  두반장가지볶음  포기김치 (김치:국내산) ,김치참치주먹밥 (쌀:국내산) 가쯔오국  로제스파게티  딸기드레싱샐러드  애플망고두유/피클  포기김치 (김치:국내산) ,1186.0,533.0
2017-01-11,수,2697,57,223,0,0.0,모닝롤/꿀호떡  우유/주스 스크램블에그 누룽지탕/쌀밥 (쌀:국내산) 맑은만두육개장  미역줄기볶음  포기김치 (김치:국내산) ,비빔밥 (쌀:국내산) 팽이장국  생선까스  씨리얼과일샐러드  오복지무침  포기김치 (김치:국내산) ,쌀밥/잡곡밥  해물된장찌개  제육볶음  메밀전병만두  간장깻잎지  포기김치 (김치:국내산) ,1039.0,514.0
2017-01-12,목,2697,85,238,305,0.0,모닝롤/씨크립샌드  우유/주스 계란후라이 흑임자죽/쌀밥 (쌀:국내산) 재첩국  마늘쫑무침  포기김치 (김치:국내산) ,쌀밥/잡곡밥 (쌀:국내산) 어묵국  매운닭찜  모듬버섯구이*초장  봄동된장무침  배추겉절이 (김치:국내산) ,쌀밥/잡곡밥 (쌀:국내산) 뼈감자탕  삼치된장구이  해파리냉채  아삭고추무침  포기김치 (김치:국내산) ,976.0,416.0
2017-01-13,금,2697,191,247,62,0.0,모닝롤/찐빵  우유/주스 계란후라이 크림누룽지탕/쌀밥 (쌀:국내산) 북어국  무채나물  포기김치 (김치:국내산) ,쌀밥/잡곡밥 (쌀:국내산) 짬뽕국  미니함박조림  잡채  치커리유자생채  포기김치 (김치:국내산) ,쌀밥/잡곡밥 (쌀:국내산) 시래기국  소고기장조림  김치전  애호박나물  포기김치 (김치:국내산) ,791.0,533.0
2017-01-16,월,2697,123,196,432,0.0,모닝롤/프렌치토스트  우유/주스 계란후라이 누룽지탕/쌀밥 (쌀:국내산) 고추장찌개  취나물  포기김치 (김치:국내산) ,쌀밥/잡곡밥 (쌀:국내산) 얼갈이된장국  오징어볶음*소면  꽃맛살햄볶음  참나물땅콩무침  포기김치 (김치:국내산) ,쌀밥/잡곡밥 (쌀:국내산) 감자국  매운돼지갈비찜  크랜베리멸치볶음  오이생채  포기김치 (김치:국내산) ,1273.0,571.0
2017-01-17,화,2697,75,215,380,0.0,모닝롤/야채샌드  우유/주스 스크램블에그 팥죽/쌀밥 (쌀:국내산) 열무된장국  어묵볶음  포기김치 (김치:국내산) ,쌀밥/잡곡밥 (쌀:국내산) 순두부찌개  쇠고기숙주볶음  삼색묵무침  시금치초생채  포기김치 (김치:국내산) ,후난식볶음밥 (쌀:국내산) 맑은국  닭강정  고구마그라탕  조각사과  포기김치 (김치:국내산) ,1035.0,469.0
2017-01-18,수,2697,59,240,0,0.0,모닝롤/롤케익  우유/주스 계란후라이 누룽지탕/쌀밥 (쌀:국내산) 꽃게탕  명엽채무침  포기김치 (김치:국내산) ,쌀밥/잡곡밥 (쌀:국내산) 아욱국  훈제오리구이  옥수수전  무쌈/부추무침  배추겉절이 (김치:국내산) ,쌀밥/잡곡밥  쇠고기샤브국  갈치양념조림  쫄면무침  견과류조림  포기김치 (김치:국내산) ,863.0,394.0
2017-01-19,목,2697,93,236,334,0.0,모닝롤/참치샌드  우유/주스 스크램블에그 땅콩죽/쌀밥 (쌀:국내산) 민물새우찌개  브로컬리무침  포기김치 (김치:국내산) ,쌀밥/잡곡밥 (쌀:국내산) 수제비국  유자청돈육볶음  두부새싹구이  청경채무침  포기김치 (김치:국내산) ,김밥 (쌀:국내산) 새우튀김우동  펜네베이컨샐러드  단무지무침  음료  포기김치 (김치:국내산) ,866.0,499.0
2017-01-20,금,2697,207,267,61,0.0,모닝롤/치즈프레즐  우유/주스 계란후라이 소라살죽/쌀밥 (쌀:국내산) 콩나물김치국  새송이볶음  포기김치 (김치:국내산) ,쌀밥/잡곡밥 (쌀:국내산) 닭개장  가자미카레튀김  비엔나케찹볶음  파래김*양념장  포기김치 (김치:국내산) ,쌀밥/잡곡밥 (쌀:국내산) 부대찌개  해물청경채볶음  부추호박전  도라지나물  깍두기 (김치:국내산) ,709.0,446.0
2017-01-23,월,2697,108,202,396,0.0,모닝롤/시금치핫케익  우유/주스 계란후라이 누룽지탕/쌀밥 (쌀:국내산) 북어계란국  가지나물  포기김치 (김치:국내산) ,쌀밥/잡곡밥 (쌀:국내산) 냉이콩나물국  닭볶음  새송이버섯전  마늘쫑무침  포기김치 (김치:국내산) ,쌀밥/잡곡밥 (쌀:국내산) 쇠고기매운국  버섯탕수  꽁치한마리구이  세발나물무침  포기김치 (김치:국내산) ,1152.0,509.0
2017-01-24,화,2697,63,218,273,0.0,모닝롤/크로와상  우유/주스 스크램블에그 단호박죽/쌀밥 (쌀:국내산) 근대국  느타리볶음  포기김치 (김치:국내산) ,쌀밥/잡곡밥 (쌀:국내산) 알탕  돈육간장불고기  감자채볶음  깻잎찜  포기김치 (김치:국내산) ,멸치주먹밥 (쌀:국내산) 잔치국수  쇠고기퀘사디아  시금치흑임자샐러드  무피클  포기김치 (김치:국내산) ,974.0,396.0
2017-01-25,수,2697,79,203,0,0.0,모닝롤/토마토샌드  우유/주스 계란후라이 누룽지탕/쌀밥 (쌀:국내산) 두부젓국찌개  김자반  포기김치 (김치:국내산) ,카레덮밥 (쌀:국내산) 맑은국  유린기  개성감자만두  오이사과무침  포기김치 (김치:국내산) ,     *       ,720.0,0.0
2017-01-26,목,2697,369,117,28,0.0,모닝롤/와플  우유/주스 스크램블에그 야채죽/쌀밥 (쌀:국내산) 오징어국  크래미숙주무침  포기김치 (김치:국내산) ,쌀밥/잡곡밥 (쌀:국내산) 배추된장국  소갈비찜  삼색꼬지전  콩나물무침  포기김치 (김치:국내산) ,쌀밥/잡곡밥 (쌀:국내산) 시래기들깨탕  돈육강정  메추리알곤약조림  물파래무침  포기김치 (김치:국내산) ,844.0,147.0
